GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,PLUS_MINUS,season,season_type
2010-03-14,CLE vs. BOS,W,39,30,8,7,2,3,2,9,21,0.429,1,3,0.333,11,16,0.688,3,2009-10,Regular Season
2010-03-16,CLE @ DET,W,43,29,12,12,1,1,4,10,22,0.455,1,3,0.333,8,11,0.727,13,2009-10,Regular Season
2010-03-17,CLE vs. IND,W,39,32,9,9,3,2,6,11,24,0.458,2,4,0.5,8,10,0.8,14,2009-10,Regular Season
2010-03-19,CLE @ CHI,W,38,29,11,7,2,2,5,9,21,0.429,0,3,0.0,11,12,0.917,5,2009-10,Regular Season
2010-03-21,CLE vs. DET,W,31,15,3,7,0,1,0,5,9,0.556,2,3,0.667,3,3,1.0,17,2009-10,Regular Season
2010-03-24,CLE @ NOH,W,41,38,6,9,1,0,3,15,22,0.682,1,5,0.2,7,8,0.875,9,2009-10,Regular Season
2010-03-26,CLE @ SAS,L,39,27,5,10,2,0,5,11,21,0.524,1,6,0.167,4,7,0.571,-5,2009-10,Regular Season
2010-03-28,CLE vs. SAC,W,39,34,7,8,3,0,3,13,22,0.591,3,6,0.5,5,6,0.833,8,2009-10,Regular Season
2010-03-31,CLE vs. MIL,W,39,23,9,7,1,1,4,7,17,0.412,0,1,0.0,9,13,0.692,10,2009-10,Regular Season
2010-04-02,CLE vs. ATL,W,38,27,13,6,2,0,2,11,20,0.55,1,3,0.333,4,7,0.571,11,2009-10,Regular Season
2010-04-04,CLE @ BOS,L,45,42,7,9,1,1,3,14,31,0.452,0,9,0.0,14,22,0.636,-1,2009-10,Regular Season
2010-04-06,CLE vs. TOR,W,36,19,6,13,0,1,4,5,13,0.385,0,2,0.0,9,10,0.9,19,2009-10,Regular Season
2010-04-17,CLE vs. CHI,W,40,24,6,5,1,4,3,9,19,0.474,0,1,0.0,6,7,0.857,19,2009-10,Playoffs
2010-04-19,CLE vs. CHI,W,41,40,8,8,1,2,2,16,23,0.696,2,4,0.5,6,6,1.0,6,2009-10,Playoffs
2010-04-22,CLE @ CHI,L,44,39,10,8,2,3,5,14,26,0.538,4,8,0.5,7,13,0.538,5,2009-10,Playoffs
2010-04-25,CLE @ CHI,W,36,37,12,11,2,1,2,11,17,0.647,6,9,0.667,9,10,0.9,29,2009-10,Playoffs
2010-04-27,CLE vs. CHI,W,43,19,10,9,0,2,3,5,12,0.417,1,2,0.5,8,14,0.571,1,2009-10,Playoffs
2010-05-01,CLE vs. BOS,W,43,35,7,7,3,2,2,12,24,0.5,3,6,0.5,8,11,0.727,7,2009-10,Playoffs
2010-05-03,CLE vs. BOS,L,41,24,7,4,3,2,5,7,15,0.467,0,4,0.0,10,15,0.667,-16,2009-10,Playoffs
2010-05-07,CLE @ BOS,W,39,38,8,7,1,2,1,14,22,0.636,2,3,0.667,8,9,0.889,30,2009-10,Playoffs
2010-05-09,CLE @ BOS,L,43,22,9,8,2,1,7,7,18,0.389,0,5,0.0,8,11,0.727,-10,2009-10,Playoffs
2010-05-11,CLE vs. BOS,L,42,15,6,7,1,0,3,3,14,0.214,0,4,0.0,9,12,0.75,-22,2009-10,Playoffs
2010-05-13,CLE @ BOS,L,46,27,19,10,3,1,9,8,21,0.381,2,4,0.5,9,12,0.75,-5,2009-10,Playoffs
2010-10-26,MIA @ BOS,L,43,31,4,3,1,2,8,10,21,0.476,3,6,0.5,8,12,0.667,1,2010-11,Regular Season
2010-10-27,MIA @ PHI,W,38,16,6,7,2,1,9,5,12,0.417,0,2,0.0,6,6,1.0,6,2010-11,Regular Season
2010-10-29,MIA vs. ORL,W,30,15,6,7,0,0,3,6,13,0.462,2,3,0.667,1,2,0.5,13,2010-11,Regular Season
2010-10-31,MIA @ NJN,W,29,20,7,7,2,0,5,5,12,0.417,0,4,0.0,10,12,0.833,18,2010-11,Regular Season
2010-11-02,MIA vs. MIN,W,32,20,0,12,2,1,1,7,12,0.583,0,2,0.0,6,8,0.75,32,2010-11,Regular Season
2010-11-05,MIA @ NOH,L,41,20,7,10,3,1,3,6,16,0.375,1,2,0.5,7,8,0.875,-6,2010-11,Regular Season
2010-11-06,MIA vs. NJN,W,34,23,3,9,2,0,4,9,16,0.563,2,4,0.5,3,5,0.6,11,2010-11,Regular Season
2010-11-09,MIA vs. UTA,L,47,20,11,14,1,3,2,5,18,0.278,0,1,0.0,10,11,0.909,4,2010-11,Regular Season
2010-11-11,MIA vs. BOS,L,44,35,10,9,3,0,4,9,21,0.429,0,5,0.0,17,22,0.773,0,2010-11,Regular Season
2010-11-13,MIA vs. TOR,W,39,23,2,11,2,0,3,8,21,0.381,0,1,0.0,7,11,0.636,11,2010-11,Regular Season
2010-11-17,MIA vs. PHX,W,23,20,8,9,3,0,3,9,15,0.6,0,2,0.0,2,3,0.667,24,2010-11,Regular Season
2010-11-19,MIA vs. CHA,W,39,32,2,5,2,0,4,12,25,0.48,2,5,0.4,6,7,0.857,4,2010-11,Regular Season
2010-11-20,MIA @ MEM,L,42,29,3,11,1,0,4,11,23,0.478,2,4,0.5,5,6,0.833,-1,2010-11,Regular Season
2010-11-22,MIA vs. IND,L,42,25,5,6,1,0,6,6,14,0.429,2,8,0.25,11,15,0.733,-1,2010-11,Regular Season
2010-11-24,MIA @ ORL,L,41,25,6,4,1,0,3,9,18,0.5,1,3,0.333,6,8,0.75,-15,2010-11,Regular Season
2010-11-26,MIA vs. PHI,W,41,20,8,6,2,1,2,5,15,0.333,1,5,0.2,9,11,0.818,11,2010-11,Regular Season
2010-11-27,MIA @ DAL,L,36,23,8,4,1,0,5,5,19,0.263,0,4,0.0,13,15,0.867,-14,2010-11,Regular Season
2010-11-29,MIA vs. WAS,W,38,30,6,5,1,1,7,10,18,0.556,1,1,1.0,9,11,0.818,3,2010-11,Regular Season
2010-12-01,MIA vs. DET,W,31,18,6,3,1,0,4,8,15,0.533,1,1,1.0,1,2,0.5,17,2010-11,Regular Season
2010-12-02,MIA @ CLE,W,30,38,5,8,1,1,0,15,25,0.6,2,7,0.286,6,9,0.667,26,2010-11,Regular Season
2010-12-04,MIA vs. ATL,W,37,22,7,4,1,1,2,5,11,0.455,1,1,1.0,11,13,0.846,5,2010-11,Regular Season
2010-12-06,MIA @ MIL,W,39,17,6,6,1,1,1,7,16,0.438,1,3,0.333,2,4,0.5,17,2010-11,Regular Season
2010-12-08,MIA @ UTA,W,39,33,7,9,0,0,2,12,20,0.6,3,5,0.6,6,7,0.857,0,2010-11,Regular Season
2010-12-10,MIA @ GSW,W,31,25,7,9,1,1,4,10,18,0.556,3,4,0.75,2,3,0.667,22,2010-11,Regular Season
2010-12-11,MIA @ SAC,W,35,25,10,3,2,0,3,10,19,0.526,2,3,0.667,3,5,0.6,15,2010-11,Regular Season
2010-12-13,MIA vs. NOH,W,40,20,4,7,0,0,5,6,16,0.375,0,3,0.0,8,10,0.8,11,2010-11,Regular Season
2010-12-15,MIA vs. CLE,W,39,21,13,5,1,0,4,5,15,0.333,0,4,0.0,11,18,0.611,0,2010-11,Regular Season
2010-12-17,MIA @ NYK,W,38,32,11,10,1,0,5,14,23,0.609,3,6,0.5,1,3,0.333,31,2010-11,Regular Season
2010-12-18,MIA @ WAS,W,41,32,7,6,1,0,4,9,19,0.474,3,7,0.429,11,12,0.917,6,2010-11,Regular Season
2010-12-20,MIA vs. DAL,L,36,19,10,7,0,0,5,6,17,0.353,2,4,0.5,5,7,0.714,-20,2010-11,Regular Season
2010-12-23,MIA @ PHX,W,37,36,6,4,3,0,5,13,22,0.591,2,5,0.4,8,8,1.0,4,2010-11,Regular Season
2010-12-25,MIA @ LAL,W,38,27,11,10,4,0,1,8,14,0.571,5,6,0.833,6,6,1.0,15,2010-11,Regular Season
2010-12-28,MIA vs. NYK,W,40,18,10,8,0,0,3,8,17,0.471,1,2,0.5,1,3,0.333,17,2010-11,Regular Season
2010-12-29,MIA @ HOU,W,39,20,6,9,1,0,3,8,15,0.533,0,4,0.0,4,4,1.0,16,2010-11,Regular Season
2011-01-01,MIA vs. GSW,W,42,25,7,10,1,1,3,7,15,0.467,0,3,0.0,11,17,0.647,6,2010-11,Regular Season
2011-01-03,MIA @ CHA,W,37,38,9,5,1,0,3,15,26,0.577,2,4,0.5,6,6,1.0,20,2010-11,Regular Season
2011-01-04,MIA vs. MIL,W,37,25,6,9,0,2,2,8,15,0.533,0,0,0.0,9,11,0.818,10,2010-11,Regular Season
2011-01-07,MIA @ MIL,W,45,26,10,5,6,1,5,8,23,0.348,1,4,0.25,9,11,0.818,7,2010-11,Regular Season
2011-01-09,MIA @ POR,W,46,44,13,6,2,0,6,17,26,0.654,3,5,0.6,7,10,0.7,5,2010-11,Regular Season
2011-01-12,MIA @ LAC,L,40,27,8,6,0,0,3,11,24,0.458,3,6,0.5,2,5,0.4,-3,2010-11,Regular Season
2011-01-18,MIA vs. ATL,L,44,34,10,7,2,0,6,11,30,0.367,2,10,0.2,10,11,0.909,-5,2010-11,Regular Season
2011-01-22,MIA vs. TOR,W,38,38,11,6,2,1,1,14,29,0.483,1,3,0.333,9,14,0.643,13,2010-11,Regular Season
2011-01-27,MIA @ NYK,L,43,24,11,5,2,2,4,7,24,0.292,0,2,0.0,10,12,0.833,5,2010-11,Regular Season
2011-01-28,MIA vs. DET,W,44,39,8,9,1,2,3,15,25,0.6,2,4,0.5,7,10,0.7,4,2010-11,Regular Season
2011-01-30,MIA @ OKC,W,40,23,4,13,4,3,4,7,14,0.5,2,5,0.4,7,11,0.636,6,2010-11,Regular Season
2011-01-31,MIA vs. CLE,W,31,24,4,8,0,2,2,7,14,0.5,0,0,0.0,10,11,0.909,20,2010-11,Regular Season
2011-02-03,MIA @ ORL,W,43,51,11,8,1,1,3,17,25,0.68,3,5,0.6,14,17,0.824,2,2010-11,Regular Season
2011-02-04,MIA @ CHA,W,37,19,8,9,0,0,3,7,13,0.538,0,3,0.0,5,6,0.833,10,2010-11,Regular Season
2011-02-06,MIA vs. LAC,W,36,12,6,4,4,0,6,6,15,0.4,0,2,0.0,0,2,0.0,15,2010-11,Regular Season
2011-02-08,MIA vs. IND,W,42,41,13,8,3,1,4,15,23,0.652,2,5,0.4,9,13,0.692,18,2010-11,Regular Season
2011-02-11,MIA @ DET,W,35,16,8,10,4,0,3,7,17,0.412,0,2,0.0,2,3,0.667,15,2010-11,Regular Season
2011-02-13,MIA @ BOS,L,43,22,7,7,1,0,4,10,21,0.476,0,2,0.0,2,3,0.667,1,2010-11,Regular Season
2011-02-15,MIA @ IND,W,41,27,6,5,2,2,5,11,20,0.55,1,3,0.333,4,6,0.667,9,2010-11,Regular Season
2011-02-16,MIA @ TOR,W,38,23,13,8,0,0,5,8,18,0.444,0,2,0.0,7,10,0.7,6,2010-11,Regular Season
2011-02-22,MIA vs. SAC,W,30,31,8,3,0,0,3,14,26,0.538,3,6,0.5,0,3,0.0,18,2010-11,Regular Season
2011-02-24,MIA @ CHI,L,41,29,10,5,2,1,2,12,21,0.571,0,4,0.0,5,6,0.833,3,2010-11,Regular Season
2011-02-25,MIA vs. WAS,W,43,25,9,7,1,3,1,5,11,0.455,0,1,0.0,15,19,0.789,-4,2010-11,Regular Season
2011-02-27,MIA vs. NYK,L,39,27,7,5,3,1,5,10,20,0.5,1,5,0.2,6,8,0.75,-3,2010-11,Regular Season
2011-03-03,MIA vs. ORL,L,40,29,6,4,0,2,2,11,16,0.688,0,2,0.0,7,7,1.0,0,2010-11,Regular Season
2011-03-04,MIA @ SAS,L,36,26,8,7,1,0,4,11,19,0.579,1,3,0.333,3,7,0.429,-16,2010-11,Regular Season
2011-03-06,MIA vs. CHI,L,42,26,8,6,2,0,2,10,18,0.556,1,2,0.5,5,6,0.833,-4,2010-11,Regular Season
